cid,text,stance
1268757244853097,"Calling all community organizers! Apply today for a $3K Food and Climate Equity Grant!

Last year, 50 organizations were given funding to support free fridges, provide affordable health care, offer educational programming, and more. 

Learn more: AustinTexas.gov/FACE",Pro-Climate
525091646977107,"#ICYMI, the @[100083626926156:2048:Bezos Earth Fund] recently announced a new $60 million award to NFWF to safeguard the future of two iconic American landscapes: the longleaf pine forests of the Southeast and the Northern Great Plains.

Watch to learn more about how the Bezos Earth Fund and NFWF are teaming up to support vibrant, healthy grasslands and working lands in the Northern Great Plains.

#grasslands #greatplains #prairie #conservation #wildlife",Pro-Climate
2465348160319052,"Keith James, the Mayor of the City of West Palm Beach, has been an outspoken advocate for sensible water management, especially as the residents of his city depend on Lake Okeechobee as a backup water supply resource during drier times. Operations that threaten supply to the city directly put residents in danger -- impacting the water needed for emergency services and other essential purposes.

Click to Read More: https://www.wpb.org/Home/Components/News/News/2488/772?",Pro-Climate
1555648495844700,"The EPA’s proposed repeal of the scientific and legal foundation for vehicle emissions standards could upend climate progress in transportation – progress that has helped to reduce pollution and save lives.  EDF’s legal counsel, Vickie Patton, calls the move “one of the most damaging actions...in the history of the Environmental Protection Agency.”  Read more:",Pro-Climate
797478769448590,See what the Tilton Solar Project will do for Vermilion County.,Pro-Climate
448599964718154,"Many low-income urban areas in the United States have a pressing need for trees. With about half as much tree canopy coverage as their affluent counterparts have, these areas face a host of risks, such as air pollution and dangerously high heat.",Pro-Climate
1564957384883410,"Protecting us from financial predators. Keeping our air and water clean. Making sure our food won’t make us sick.

Regulations help keep us all safe. So why is Trump gutting so many of them?

Hint: follow the money.",Pro-Climate
2082690995515445,NEW: Ocean Conservancy is partnering with Kelvin Beachum to empower fans to turn their passion for sports and entertainment into action to save our planet. Will you sign up to #ProtectWhereWePlay and join Team Ocean today?,Pro-Climate
958018319738250,"SB 819 would target the renewable energy industry by requiring regulations not applicable to facilities that generate electricity by burning fossil fuels. Giving the polluting industry the upper hand is unfair and unproductive.

Contact you senator and tell them to reject SB 819.,SB 819 would target the renewable energy industry by requiring regulations not applicable to facilities that generate electricity by burning fossil fuels. Giving the polluting industry the upper hand is unfair and unproductive.

Contact you senator and tell them to reject SB 819.,SB 819 would target the renewable energy industry by requiring regulations not applicable to facilities that generate electricity by burning fossil fuels. Giving the polluting industry the upper hand is unfair and unproductive.

Contact you senator and tell them to reject SB 819.,SB 819 would target the renewable energy industry by requiring regulations not applicable to facilities that generate electricity by burning fossil fuels. Giving the polluting industry the upper hand is unfair and unproductive.

Contact you senator and tell them to reject SB 819.",Pro-Climate
566006045955674,"The quality of water in Winter Springs matters — the reliability of our wastewater infrastructure and the potential for unsafe drinking water is an urgent issue for many families in the area. 

City officials have said that it may be until 2030 that we see major wastewater infrastructure issues resolved — but our neighbors can’t afford to live with these concerns for that long.

Sarah Henry is running for state representative in Florida’s House District 38, and will lead the way for a clean water future for Winter Springs. Sarah will fight for strong, sustainable investment in clean water treatment for Winter Springs, collaborate with local leaders on solutions, and make sure everyone in our district is aware of resources and notices that are critical to public health and safety.

Early voting is open and ends Sunday, November 3rd. You can vote at any of the eight early voting locations in Seminole County - they are open from 7am to 7pm. Election Day is Tuesday, November 5th. Make a plan to vote for a clean water future for Winter Springs today.",Pro-Climate
2782610715233260,"""What's a frunk?"" ""How do I know when and where to charge?"" ⚡

Join us on August 29 from 11:30-12:30 ET for our next #CleanEnergyGeneration webinar. During the webinar, a panel of electric vehicle owners and drivers will answer all your questions - no matter how big or small - about driving an EV.

This is your chance to hear advice from real people who have gone electric, as well as stories and insights from their own experiences with EVs.

Can't make the date? Register anyway and we'll send you the recording plus a few follow-up resources. RSVP here: bit.ly/CEGWebinar8-29",Pro-Climate
1966664600423717,The coal-rich state wants to land the first new U.S. smelter in 45 years. But the deal won’t happen unless Kentucky can furnish lots of clean energy.,Pro-Climate
457601517176463,"LOTS Group seeks European partners within the manufacturing or industrial space, committed to transitioning to sustainable logistics.

If you're a company with a strong sustainability agenda and believe in the power of collaboration and resource sharing, we want to work with you.

Our holistic approach optimizes road, rail, and short sea shipping to reduce environmental impact and cost. Leveraging Scania's network, we can drive meaningful change and set new standards for sustainable logistics in Europe.",Pro-Climate
