cid,text,claim,stance,cluster_id,cluster_prob
742676951453627,"Introduction: ESG – The New Benchmark for Corporate Value In today's world, business success is no longer measured by financial performance alone. Environmental, Social, and Governance (ESG) principles have become critical frameworks for assessing a company's long-term resilience, social responsibility, and investment worthiness. For organizations committed to creating a better future, integrating ESG into core operations is not just a responsibility but an opportunity. Our range of advanced Food Waste Disposers embodies this philosophy, serving as a powerful driver and practical manifestation of ESG commitments. Environmental (E): Reducing at the Source, Protecting Our Planet Significantly Diverts Food Waste from Landfills: When conventional food waste decomposes anaerobically in landfills, it generates substantial amounts of methane (CH4) – a potent greenhouse gas with a much higher global warming potential than carbon dioxide. Our disposers grind food scraps (like fruit pits, vegetable trimmings, and leftovers) into fine particles that are safely transported via wastewater to treatment facilities. This fundamentally prevents this organic waste from entering landfills, dramatical …",Claim,Pro-Climate,Pro-Climate_58,1.0
2855602414638059,"Coal and chemical plants got EPA exemptions to keep polluting—mercury, ethylene oxide, and more. Stop these backroom deals.",Claim,Pro-Climate,Pro-Climate_36,0.9365197420120239
1105556901526817,"We trusted the EPA to keep our kids safe. Instead, they’re siding with polluters. Tell Trump’s EPA not to roll back clean tailpipe emission standards.",Claim,Pro-Climate,Pro-Climate_36,1.0
2137852903391122,"The Trump administration is threatening to roll back protections that lead to less pollution and more savings. These standards protect our health and climate, reduce costs for drivers, and boost job creation. Tell the Environmental Protection Agency (EPA): We need strong clean vehicle standards.",Claim,Pro-Climate,Pro-Climate_36,1.0
732067916299843,"A new EPA plan would let polluters spew as much greenhouse gas as they want, but it goes against both science and the law. Back in 2009, the EPA concluded that greenhouse gases, and the climate change they power, threaten public health. It was the overwhelming scientific consensus at the time—and it still is. But climate deniers in the White House and the EPA are trying to overturn that decision, called the “endangerment finding.” This has served as the legal foundation for safeguards that cut greenhouse gas pollution from oil and gas drilling, cars and trucks, power plants, and more. Repealing the endangerment finding flies in the face of science and would make it harder to combat the climate crisis. EPA, we won’t stop fighting for the planet. If we need to, we’ll see you in court.",Claim,Pro-Climate,Pro-Climate_36,1.0
1651077942256620,"Greenland Ranch: Colorado's Last Line of Defense, and she's a BEAUTY! Please share so all stay informed. If you’ve ever driven I-25 between Denver and Colorado Springs and marveled at the wide-open pastures, towering buttes, and unobstructed views of Pikes Peak, you’ve witnessed one of the most important - and most threatened - conservation victories in America: Greenland Ranch. Thank you to the Gaylords, the Malones, Ken Salazar, Douglas County and Great Outdoors for such exceptional work! This 21,600-acre expanse isn’t just another pretty view. It’s a $170 million public-private investment, protected forever as a bulwark against the relentless sprawl of the Front Range. Once a historic cattle ranch, today it’s home to elk, pronghorn, even bighorn sheep - and it’s visible to 29 million vehicles each year. But now, a Texas-sized threat is looming: a proposed 74,000 sq. ft. Buc-ee’s - with an estimated ONE HUNDRED AND SIXTY-FIVE TOILETS, 120 fueling stations and nearly 800 parking spots - right across the road from Greenland Ranch. We’re not just talking brisket and beaver merch. We’re talking: 🚨 Light pollution near one of the nation’s largest wildlife crossings 🚨 A massive water d …",Claim,Pro-Climate,Pro-Climate_39,0.6712710857391357
731811916679457,The EPA plans to repeal the rule that lets us fight climate change and regulate emissions. Tell them to protect our future.,Claim,Pro-Climate,Pro-Climate_36,1.0
2211125356000169,Their new rule puts polluters first and public health last. Tell the EPA to reverse course.,Claim,Pro-Climate,Pro-Climate_36,0.9968448281288147
4219692344932124,"Think San Francisco is all clean ocean breeze? We wish! 😮‍💨 It actually depends on which neighborhood you’re breathing in. Some parts of the city like Bayview’s Hunters Point or Chinatown face higher air pollution from things like traffic and industrial facilities. 🏭🚙 So while you might not SEE it, most of the time you’ll be able to FEEL it. 🫠 Thats why we track air quality across Eastern San Francisco, to bring visability and resources to communities who need it the most. 🌱‼️ Want to know what the air is like where you’re at? Check the link in our bio!🔗 #eastsideSF #somasf #bayviewsf #themoreyouknow💫 #sfcommunity",Claim,Pro-Climate,Pro-Climate_36,1.0
777105391551816,"Extreme weather and pollution are threatening our way of life — our health, our jobs and our families. What happens over the next four years could make all the difference. Alongside members like you, Environmental Defense Fund has a proven track record of combining rigorous science and economics while working with a wide range of partners to solve problems and fight climate change. Thank you for your support.",Claim,Pro-Climate,Pro-Climate_37,0.6274779438972473
1601394474153352,"Coral reefs are vital to ocean health and the coastal communities that rely on them—but they’re vanishing fast due to climate change, pollution, and overfishing. #CoralReefAwarenessWeek That’s why the Bloomberg Ocean Initiative is working alongside partners to help conserve and protect these underwater ecosystems. When coral reefs thrive, the ocean—and our planet—does too. 🌍",Claim,Pro-Climate,Pro-Climate_62,0.6156062483787537
1033776248562148,"Symptoms of poor air quality can sneak up on you—think headaches, fatigue, anxiety spikes, irritated eyes, or just feeling “off” without knowing why. • Breathing in bad vibes (aka pollution) can mess with your lungs, mood, and even your sleep cycle. • Poor air quality = brain fog, fatigue, and a general “why do I feel like this?” vibe. • Wildfires, smog, and city dust can trigger anxiety and worsen mental health symptoms. Landmark Health Systems is accepting new patients—let’s clear the air, together. Call (716)462-0284 and select option 1. #buffalony #local #psychiatry #mentalhealthawareness #mentalhealthmatters #airquality #airqualityindex",Claim,Pro-Climate,Pro-Climate_36,1.0
1076628094579496,Moms attended an Energy & Commerce Subcommittee Hearing this week to make sure our Congresspeople know their constituents are watching. They must keep us safe from the dangerous air pollution that comes from advanced recycling! #mcaf,Claim,Pro-Climate,Pro-Climate_36,0.9696529507637024
